# FNIRS session start 2025-08-10T02:36:38.757588Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
46.380,1104.000,31.000,49611.747794,23767.273189,0.000000,65535.000000,46559.325634,24691.813380,61.000000,65535.000000,28.646229,-10.981090,0.217594,2.692614,0.837199,4.325673,-0.001628,0.002739,-15923.252206,-18975.674366,0.000
47.431,1176.000,34.000,49623.869949,23766.054675,0.000000,65535.000000,46562.726461,24689.895653,61.000000,65535.000000,13.775645,-21.198381,0.263170,2.687165,0.811433,4.312443,-0.001401,0.004037,-15911.130051,-18972.273539,0.000
48.539,1108.000,33.000,49632.042515,23775.476927,0.000000,65535.000000,46545.199866,24695.906411,61.000000,65535.000000,-4.965551,-42.690936,0.263548,2.688645,0.812903,4.318823,-0.000873,0.004717,-15902.957485,-18989.800134,0.000
49.620,1144.000,33.000,49661.907397,23760.812478,0.000000,65535.000000,46520.476461,24715.594713,61.000000,65535.000000,-18.380012,-40.183168,0.253836,2.686088,0.814750,4.308004,-0.000128,0.003433,-15810.092603,-19014.523539,0.000
50.639,1126.000,33.000,49693.847965,23749.907603,0.000000,65535.000000,46506.586816,24729.637717,61.000000,65535.000000,-24.573674,-34.118791,0.257718,2.682650,0.809844,4.296785,0.001939,0.000262,-15841.152035,-19028.413184,0.000
51.659,1082.000,31.000,49732.242161,23747.453788,0.000000,65535.000000,46508.505673,24733.502279,61.000000,65535.000000,-23.108195,-30.408300,0.274871,2.682879,0.800629,4.296906,0.002224,-0.000092,-15802.757839,-19026.494327,0.000
52.709,1228.000,34.000,49818.912925,23700.772789,0.000000,65535.000000,46487.964119,24758.544233,61.000000,65535.000000,-6.800500,-20.119166,0.282341,2.672808,0.787941,4.265823,0.002595,-0.001441,-15654.087075,-19047.035881,0.000
53.761,1097.000,31.000,49868.174256,23672.788924,0.000000,65535.000000,46481.159948,24773.243364,61.000000,65535.000000,-16.293008,-13.289808,0.287685,2.673758,0.783634,4.265767,0.001523,0.000403,-15666.825744,-19053.840052,0.000
54.841,1218.000,34.000,49932.009189,23642.060873,0.000000,65535.000000,46456.578954,24798.632547,61.000000,65535.000000,-21.778841,-11.688791,0.277151,2.679274,0.788400,4.273017,0.002499,-0.001012,-15540.990811,-19078.421046,0.000
55.863,1104.000,32.000,49930.615711,23645.403807,0.000000,65535.000000,46455.542276,24804.959671,61.000000,65535.000000,-31.973387,-3.671463,0.271359,2.684929,0.794203,4.286885,0.000970,0.001643,-15604.384289,-19079.457724,0.000
# FNIRS session start 2025-08-10T02:43:54.162051Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
0.000,36.000,1.000,50347.222222,24136.255609,61.000000,65535.000000,48091.055556,23977.562656,511.000000,65535.000000,0.000000,0.000000,0.475001,1.987274,0.361138,2.003755,0.000000,0.000000,-15143.777778,-17443.944444,0.000
1.021,1138.000,32.000,50484.798126,23386.490368,0.000000,65535.000000,46554.367973,24849.988222,511.000000,65535.000000,-1433.459548,-326.098796,0.348972,2.534903,0.662269,3.868509,-0.198819,0.342028,-15006.201874,-18980.632027,0.000
2.068,1144.000,32.000,50086.658758,23457.330334,0.000000,65535.000000,46833.031061,24855.494032,511.000000,65535.000000,-717.631038,357.910472,0.325063,2.584778,0.701849,3.985026,-0.050681,0.084258,-15404.341242,-18701.968939,0.000
3.120,1156.000,33.000,49798.401842,23504.124447,0.000000,65535.000000,46627.913932,24909.392434,511.000000,65535.000000,-564.311723,-156.145816,0.324895,2.618652,0.721179,4.052920,-0.018609,0.056817,-15692.598158,-18907.086068,0.000
4.168,1170.000,33.000,49688.865202,23518.407562,0.000000,65535.000000,46627.650517,24944.191571,511.000000,65535.000000,-384.535587,-93.534524,0.317175,2.650309,0.741436,4.127264,-0.013430,0.042497,-15802.134798,-18907.349483,0.000
5.189,1086.000,31.000,49564.574869,23614.574266,0.000000,65535.000000,46694.535602,24890.038411,511.000000,65535.000000,-326.444377,8.088235,0.296616,2.676957,0.772797,4.210917,-0.026819,0.053393,-15926.425131,-18840.464398,0.000
6.240,1092.000,32.000,49468.982556,23636.498051,0.000000,65535.000000,46550.598212,24929.095649,511.000000,65535.000000,-271.336732,-112.452188,0.303268,2.681568,0.771623,4.208654,-0.011460,0.032524,-16022.017444,-18984.401788,0.000
7.289,1140.000,33.000,49386.608390,23671.882195,0.000000,65535.000000,46575.113916,24893.250491,511.000000,65535.000000,-226.251067,-46.279474,0.301673,2.667921,0.769022,4.180564,-0.008481,0.018065,-16104.391610,-18959.886084,0.000
8.311,1024.000,30.000,49267.884932,23773.282130,0.000000,65535.000000,46669.459270,24785.743646,511.000000,65535.000000,-233.490597,29.698141,0.283943,2.665107,0.786332,4.200522,-0.017269,0.023410,-16223.115068,-18865.540730,0.000
9.358,1130.000,33.000,49210.166568,23844.757599,0.000000,65535.000000,46679.047054,24749.266191,511.000000,65535.000000,-194.987154,25.575249,0.270046,2.684847,0.808701,4.262385,-0.019839,0.028896,-16280.833432,-18855.952946,0.000
10.380,1098.000,32.000,49210.653647,23889.423571,0.000000,65535.000000,46697.436508,24716.640381,511.000000,65535.000000,-141.831083,26.690196,0.263554,2.688204,0.816599,4.279583,-0.017814,0.025335,-16280.346353,-18837.563492,0.000
11.368,1084.000,31.000,49221.454627,23909.092533,0.000000,65535.000000,46731.191738,24699.761261,511.000000,65535.000000,-101.508408,35.966307,0.257652,2.695912,0.824785,4.304052,-0.016251,0.023022,-16269.545373,-18803.808262,0.000
12.337,1118.000,32.000,49274.908601,23896.271181,0.000000,65535.000000,46725.060683,24697.451233,423.000000,65535.000000,-54.971000,25.043633,0.259625,2.688510,0.819982,4.290211,-0.011807,0.015867,-16216.091399,-18809.939317,0.000
13.438,1130.000,33.000,49316.909730,23879.357702,0.000000,65535.000000,46655.007166,24732.318556,387.000000,65535.000000,-25.863596,-8.766956,0.267663,2.680984,0.810247,4.266480,-0.005869,0.008269,-16174.090270,-18879.992834,0.000
14.459,1054.000,31.000,49339.472244,23878.178266,0.000000,65535.000000,46566.101410,24765.214412,387.000000,65535.000000,-12.259873,-41.146237,0.272242,2.688403,0.809611,4.275641,-0.003082,0.006639,-16151.527756,-18968.898590,0.000
15.479,1070.000,31.000,49370.541992,23877.958769,0.000000,65535.000000,46532.422795,24769.000515,387.000000,65535.000000,1.379474,-45.887824,0.273818,2.690026,0.808713,4.277916,-0.001946,0.005115,-16120.458008,-19002.577205,0.000
16.560,1202.000,34.000,49442.463518,23862.602256,0.000000,65535.000000,46528.236124,24772.864533,387.000000,65535.000000,25.170756,-38.795686,0.277206,2.686866,0.803135,4.267404,-0.000429,0.002263,-16048.536482,-19006.763876,0.000
17.610,1154.000,33.000,49475.123252,23868.843961,0.000000,65535.000000,46523.168506,24777.702424,387.000000,65535.000000,31.168172,-33.985871,0.274366,2.698074,0.809814,4.294929,-0.001247,0.003984,-16015.876748,-19011.831494,0.000
18.658,1110.000,32.000,49513.699295,23865.732509,0.000000,65535.000000,46496.940505,24782.110864,387.000000,65535.000000,37.829611,-36.711848,0.273568,2.701786,0.812140,4.307008,-0.001316,0.004118,-15977.300705,-19038.059495,0.000
19.649,1136.000,32.000,49566.716378,23857.769828,0.000000,65535.000000,46482.305095,24778.003524,387.000000,65535.000000,47.428720,-35.653930,0.272733,2.705851,0.813978,4.318853,-0.001350,0.004041,-15924.283622,-19052.694905,0.000
20.759,1190.000,34.000,49598.831449,23853.053400,0.000000,65535.000000,46461.018832,24791.298165,387.000000,65535.000000,68.492793,-38.222899,0.274539,2.710281,0.813667,4.325275,0.000349,0.001668,-15892.168551,-19073.981168,0.000
21.808,1102.000,32.000,49619.520370,23837.798441,0.000000,65535.000000,46435.516423,24802.446498,386.000000,65535.000000,76.977852,-38.795190,0.278820,2.704527,0.807352,4.309057,0.002228,-0.001804,-15871.479630,-19099.483577,0.000
22.889,1174.000,34.000,49642.010025,23834.976296,0.000000,65535.000000,46390.216428,24808.199908,386.000000,65535.000000,82.693966,-52.497840,0.282230,2.704120,0.803759,4.305554,0.004409,-0.004614,-15848.989975,-19144.783572,0.000
23.939,1154.000,33.000,49685.367874,23815.585245,0.000000,65535.000000,46379.660783,24806.977224,386.000000,65535.000000,98.674249,-49.570223,0.287055,2.694904,0.794216,4.282674,0.006323,-0.008241,-15805.632126,-19155.339217,0.000
24.988,1137.000,32.000,49710.616893,23805.153519,0.000000,65535.000000,46374.351511,24805.994572,386.000000,65535.000000,93.077293,-42.337280,0.286744,2.692352,0.793160,4.281713,0.005427,-0.007423,-15780.383107,-19160.648489,0.000
26.070,1214.000,34.000,49707.612541,23802.042218,0.000000,65535.000000,46387.173565,24808.942033,386.000000,65535.000000,80.644857,-39.914626,0.285409,2.697095,0.795938,4.292295,0.005763,-0.007171,-15783.387459,-19147.826435,0.000
27.179,1186.000,34.000,49701.043495,23784.152896,0.000000,65535.000000,46377.953991,24805.645948,386.000000,65535.000000,59.297735,-42.449010,0.288067,2.690046,0.790343,4.274894,0.006834,-0.009108,-15789.956505,-19157.046009,0.000
28.258,1141.000,34.000,49706.958881,23777.231970,0.000000,65535.000000,46400.725221,24786.297285,386.000000,65535.000000,38.242295,-14.513866,0.285969,2.686325,0.790128,4.273204,0.004292,-0.008144,-15784.041119,-19134.274779,0.000
29.220,1067.000,30.000,49737.661441,23761.557757,0.000000,65535.000000,46398.666214,24779.442178,386.000000,65535.000000,32.052589,-4.742274,0.286937,2.679287,0.785984,4.260240,0.003044,-0.007766,-15753.338559,-19136.333786,0.000
30.273,1210.000,33.000,49773.351936,23749.733242,0.000000,65535.000000,46401.046951,24774.844267,386.000000,65535.000000,33.190181,6.356917,0.286378,2.680225,0.786170,4.264381,0.001912,-0.006549,-15761.648064,-19133.953049,0.000
31.380,1220.000,33.000,49786.169236,23735.816294,0.000000,65535.000000,46416.531032,24762.873148,386.000000,65535.000000,26.626137,36.781765,0.290623,2.671707,0.778738,4.242917,0.001006,-0.006876,-15748.830764,-19118.468968,0.000
32.399,1189.000,32.000,49818.059988,23731.152731,0.000000,65535.000000,46437.957686,24748.424339,386.000000,65535.000000,25.573646,58.794760,0.249462,2.674140,0.800591,4.253214,-0.000509,-0.005546,-15716.940012,-19097.042314,0.000
33.507,1236.000,33.000,49868.271938,23724.054901,0.000000,65535.000000,46470.930367,24727.642828,386.000000,65535.000000,31.419274,67.840838,0.287075,2.668572,0.778817,4.244504,0.000329,-0.007491,-15666.728062,-19064.069633,0.000
34.558,1239.000,34.000,49882.681653,23700.282335,0.000000,65535.000000,46507.849864,24733.470992,61.000000,65535.000000,12.533312,70.050659,0.285504,2.647649,0.767935,4.189667,0.004008,-0.012181,-15652.318347,-19027.150136,0.000
35.581,1135.000,32.000,49891.259625,23682.377672,0.000000,65535.000000,46525.392997,24746.073493,61.000000,65535.000000,-8.252768,70.235876,0.236169,2.632240,0.784325,4.150330,0.006259,-0.015172,-15643.740375,-19009.607003,0.000
36.667,1167.000,33.000,49890.503372,23654.385713,0.000000,65535.000000,46569.449693,24753.161309,61.000000,65535.000000,-23.685780,79.720933,0.305250,2.603748,0.735327,4.078840,0.009936,-0.020962,-15644.496628,-18965.550307,0.000
37.686,1159.000,33.000,49898.106564,23630.355681,0.000000,65535.000000,46525.089103,24782.323929,61.000000,65535.000000,-41.249611,68.590052,0.321263,2.598444,0.722308,4.056856,0.009452,-0.018609,-15636.893436,-19009.910897,0.000
38.728,1151.000,32.000,49928.229777,23587.513870,0.000000,65535.000000,46525.477311,24804.946784,61.000000,65535.000000,-48.240796,65.804511,0.329598,2.581401,0.707561,4.009071,0.009489,-0.018430,-15537.770223,-19009.522689,0.000
39.720,1054.000,31.000,49929.739051,23561.436705,0.000000,65535.000000,46475.478649,24839.162151,61.000000,65535.000000,-56.048725,47.710300,0.322347,2.574634,0.705972,3.984527,0.008499,-0.015629,-15536.260949,-19059.521351,0.000
40.829,1203.000,34.000,49930.337758,23545.888308,0.000000,65535.000000,46460.937576,24853.240845,61.000000,65535.000000,-62.641452,33.654251,0.334922,2.573334,0.698390,3.979378,0.006325,-0.009683,-15604.662242,-19074.062424,0.000
41.879,1154.000,33.000,49932.336376,23525.462555,0.000000,65535.000000,46433.545645,24871.882247,61.000000,65535.000000,-65.109674,14.162890,0.351138,2.565587,0.684945,3.953835,0.007104,-0.009715,-15602.663624,-19101.454355,0.000
42.965,1185.000,34.000,49892.320069,23518.362143,0.000000,65535.000000,46442.212761,24877.895651,61.000000,65535.000000,-73.513310,-6.206500,0.323153,2.552394,0.692759,3.918201,0.008396,-0.010647,-15642.679931,-19092.787239,0.000
44.099,1252.000,35.000,49886.230401,23504.157709,0.000000,65535.000000,46501.681627,24872.570435,61.000000,65535.000000,-65.811195,-5.446377,0.315382,2.536613,0.689809,3.882168,0.010014,-0.013707,-15648.769599,-19033.318373,0.000
45.119,1128.000,32.000,49861.604766,23475.001156,0.000000,65535.000000,46545.810790,24888.757453,61.000000,65535.000000,-68.122256,-7.467650,0.351944,2.506256,0.656047,3.798775,0.012165,-0.017086,-15673.395234,-18989.189210,0.000
46.109,1104.000,31.000,49816.793536,23461.273019,0.000000,65535.000000,46579.336481,24899.274804,61.000000,65535.000000,-80.907767,0.427098,0.365307,2.483421,0.638166,3.733315,0.012211,-0.016211,-15718.206464,-18955.663519,0.000
47.160,1175.000,32.000,49798.867801,23429.216018,0.000000,65535.000000,46650.981991,24907.650351,61.000000,65535.000000,-80.384507,15.541222,0.369926,2.453956,0.621758,3.654169,0.013602,-0.019350,-15736.132199,-18884.018009,0.000
48.209,1203.000,33.000,49794.495194,23393.337230,0.000000,65535.000000,46730.954021,24920.163963,61.000000,65535.000000,-70.144655,41.371789,0.370388,2.426377,0.605755,3.569554,0.013177,-0.020139,-15740.504806,-18804.045979,0.000
49.260,1154.000,32.000,49784.128695,23364.124742,0.000000,65535.000000,46790.580559,24924.246469,61.000000,65535.000000,-50.375166,42.381350,0.398017,2.392600,0.576706,3.477905,0.012294,-0.020423,-15750.871305,-18744.419441,0.000
50.344,1242.000,34.000,49752.718691,23335.153429,0.000000,65535.000000,46857.645538,24926.744023,61.000000,65535.000000,-27.943623,47.789231,0.354963,2.355293,0.582355,3.378783,0.011639,-0.020197,-15782.281309,-18677.354462,0.000
51.452,1228.000,35.000,49744.387310,23304.304438,0.000000,65535.000000,46903.322058,24932.400111,61.000000,65535.000000,-11.231247,45.391790,0.411061,2.329816,0.541150,3.301984,0.011958,-0.021074,-15790.612690,-18631.677942,0.000
52.530,1242.000,34.000,49718.569194,23284.659472,0.000000,65535.000000,47005.939151,24928.669054,61.000000,65535.000000,3.185131,70.389679,0.405042,2.305013,0.535035,3.236237,0.008546,-0.017311,-15816.430806,-18529.060849,0.000
53.582,1127.000,32.000,49668.814952,23272.686561,0.000000,65535.000000,47052.075868,24943.170024,61.000000,65535.000000,19.751089,77.423522,0.426853,2.283629,0.515570,3.170601,0.006588,-0.014675,-15866.185048,-18482.924132,0.000
54.720,1288.000,35.000,49643.952327,23248.399852,0.000000,65535.000000,47108.406526,24948.060374,61.000000,65535.000000,31.596601,89.499033,0.446515,2.262267,0.495017,3.098920,0.007027,-0.015719,-15891.047673,-18426.593474,0.000
55.768,1197.000,33.000,49633.344238,23225.132969,0.000000,65535.000000,47172.971333,24956.200256,61.000000,65535.000000,32.561037,103.373348,0.446991,2.230251,0.480814,3.002691,0.008074,-0.017903,-15901.655762,-18362.028667,0.000
56.760,1102.000,31.000,49645.214205,23205.312588,0.000000,65535.000000,47221.285706,24966.547481,61.000000,65535.000000,28.416843,109.810576,0.457800,2.201178,0.462652,2.913918,0.010221,-0.021446,12517.214205,-18263.714294,0.000
# FNIRS session start 2025-08-10T02:44:59.215292Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
0.030,74.000,2.000,50537.472973,22951.244733,384.000000,65535.000000,49347.500000,24778.852063,61.000000,65535.000000,259.631757,5479.406114,0.501800,1.753787,0.294102,1.601451,-0.083025,0.044152,-158.527027,-16109.500000,0.000
1.053,1146.000,32.000,49817.853279,22940.566195,384.000000,65535.000000,47716.678689,25287.152010,61.000000,65535.000000,-284.992946,621.912751,0.616549,1.944405,0.226647,1.687902,-0.009332,0.029544,-878.146721,-17740.321311,0.000
2.130,1196.000,33.000,49985.832781,22907.794537,384.000000,65535.000000,48006.038079,25233.073177,61.000000,65535.000000,115.851308,370.401138,0.598082,1.901251,0.239758,1.662339,-0.022505,0.020978,-710.167219,-17450.961921,0.000
3.122,1115.000,31.000,49921.064005,22960.248509,384.000000,65535.000000,48118.875106,25220.707925,61.000000,65535.000000,-37.535511,219.446905,0.589835,1.893287,0.253109,1.666714,-0.015703,0.022336,-774.935995,-17338.124894,0.000
4.143,1131.000,32.000,49859.262119,23029.226005,0.000000,65535.000000,47912.764264,25240.797210,61.000000,65535.000000,-77.210232,-133.614681,0.572843,1.948973,0.290145,1.944137,-0.030431,0.058871,-836.737881,-17544.235736,0.000
5.219,1172.000,33.000,49841.479774,23079.222602,0.000000,65535.000000,47788.790024,25216.983768,61.000000,65535.000000,-64.172590,-194.558546,0.554321,2.002946,0.323893,2.172641,-0.033614,0.063504,-854.520226,-17668.209976,0.000
6.270,1168.000,33.000,49825.043273,23121.214354,0.000000,65535.000000,47692.570551,25217.200602,61.000000,65535.000000,-55.403461,-191.470746,0.537741,2.064710,0.356917,2.396405,-0.032205,0.062433,-870.956727,-17764.429449,0.000
7.289,1130.000,32.000,49786.444294,23164.582931,0.000000,65535.000000,47600.900516,25214.590045,61.000000,65535.000000,-59.837713,-183.366934,0.522714,2.116080,0.386871,2.572040,-0.030562,0.059641,-909.555706,-17856.099484,0.000
8.309,1102.000,31.000,49786.335824,23173.054416,0.000000,65535.000000,47595.398419,25221.296520,61.000000,65535.000000,-39.418515,-127.364447,0.526027,2.109070,0.382706,2.544229,-0.018670,0.037802,-909.664176,-17861.601581,0.000
9.329,1133.000,32.000,49762.589659,23172.921673,0.000000,65535.000000,47613.485965,25226.197742,61.000000,65535.000000,-42.143436,-80.487785,0.532529,2.083126,0.371111,2.462881,-0.009396,0.020062,-933.410341,-17843.514035,0.000
10.321,1154.000,32.000,49786.895177,23167.421611,0.000000,65535.000000,47661.719572,25228.749144,61.000000,65535.000000,-18.534636,-33.773896,0.536987,2.063284,0.362214,2.398020,-0.004612,0.010139,-909.104823,-17795.280428,0.000
11.373,1138.000,32.000,49781.424125,23172.171417,0.000000,65535.000000,47690.270716,25233.041464,61.000000,65535.000000,-16.862377,-12.131193,0.540363,2.043762,0.355354,2.339256,-0.001848,0.004321,-914.575875,-17766.729284,0.000
12.449,1182.000,33.000,49787.879705,23175.162074,0.000000,65535.000000,47725.992847,25226.618863,61.000000,65535.000000,-9.785214,7.580577,0.543135,2.027811,0.349210,2.289024,-0.000236,0.000618,-908.120295,-17731.007153,0.000
